time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
24740,0,452,-891,-192,,,,,,,,,,Calibrating Gyro
24794,0,500,-1078,-167,,,,,,,,,,Calibrating Gyro
24848,0,283,-1092,-46,,,,,,,,,,Calibrating Gyro
24901,0,446,-771,-214,,,,,,,,,,Calibrating Gyro
24954,0,730,-1251,-299,,,,,,,,,,Calibrating Gyro
25009,0,444,-857,-374,,,,,,,,,,Calibrating Gyro
25062,0,424,-1021,-199,,,,,,,,,,Calibrating Gyro
25116,0,398,-406,-120,,,,,,,,,,Calibrating Gyro
25169,0,352,-955,259,,,,,,,,,,Calibrating Gyro
25222,0,473,-1060,-145,,,,,,,,,,Calibrating Gyro
25276,0,476,-1031,-199,,,,,,,,,,Calibrating Gyro
25330,0,366,-694,-340,,,,,,,,,,Calibrating Gyro
25383,0,437,-1025,66,,,,,,,,,,Calibrating Gyro
25435,0,474,-1264,-82,,,,,,,,,,Calibrating Gyro
25488,0,465,-1080,-470,,,,,,,,,,Calibrating Gyro
25542,0,394,-1098,-222,,,,,,,,,,Calibrating Gyro
25596,0,453,-1074,-300,,,,,,,,,,Calibrating Gyro
25651,0,495,-865,68,,,,,,,,,,Calibrating Gyro
25702,0,347,-969,-236,,,,,,,,,,Calibrating Gyro
25755,0,570,-1043,-377,,,,,,,,,,Calibrating Gyro
25809,0,447,-1254,-114,,,,,,,,,,Calibrating Gyro
25864,0,368,-855,-7,,,,,,,,,,Calibrating Gyro
25915,0,467,-1178,-607,,,,,,,,,,Calibrating Gyro
25969,0,504,-1290,-188,,,,,,,,,,Calibrating Gyro
26023,0,350,-1198,-196,,,,,,,,,,Calibrating Gyro
26078,0,349,-990,-74,,,,,,,,,,Calibrating Gyro
26130,0,365,-1114,-503,,,,,,,,,,Calibrating Gyro
26184,0,399,-604,162,,,,,,,,,,Calibrating Gyro
26235,0,480,-886,3,,,,,,,,,,Calibrating Gyro
26286,0,304,-614,-129,,,,,,,,,,Calibrating Gyro
26339,0,351,-837,-160,,,,,,,,,,Calibrating Gyro
26392,0,318,-657,305,,,,,,,,,,Calibrating Gyro
26444,0,159,-792,175,,,,,,,,,,Calibrating Gyro
26497,0,364,-807,-266,,,,,,,,,,Calibrating Gyro
26550,0,594,-1134,-304,,,,,,,,,,Calibrating Gyro
26604,0,357,-1022,52,,,,,,,,,,Calibrating Gyro
26655,0,433,-978,101,,,,,,,,,,Calibrating Gyro
26707,0,730,-1086,-358,,,,,,,,,,Calibrating Gyro
26762,0,357,-1049,-340,,,,,,,,,,Calibrating Gyro
26816,0,409,-947,-63,,,,,,,,,,Calibrating Gyro
26868,0,430,-1200,-281,,,,,,,,,,Calibrating Gyro
26923,0,426,-1082,-227,,,,,,,,,,Calibrating Gyro
26977,0,488,-1092,147,,,,,,,,,,Calibrating Gyro
27030,0,448,-992,-143,,,,,,,,,,Calibrating Gyro
27083,0,296,-1207,-272,,,,,,,,,,Calibrating Gyro
27138,0,594,-1111,-146,,,,,,,,,,Calibrating Gyro
27192,0,197,-808,181,,,,,,,,,,Calibrating Gyro
27244,0,398,-1024,-221,,,,,,,,,,Calibrating Gyro
27298,0,482,-894,-96,,,,,,,,,,Calibrating Gyro
27351,0,328,-1073,-224,,,,,,,,,,Calibrating Gyro
27405,0,282,-873,136,,,,,,,,,,Calibrating Gyro
27456,0,680,-1208,-217,,,,,,,,,,Calibrating Gyro
27510,0,377,-891,-235,,,,,,,,,,Calibrating Gyro
27564,0,526,-802,-406,,,,,,,,,,Calibrating Gyro
27617,0,469,-1252,-164,,,,,,,,,,Calibrating Gyro
27671,0,396,-967,-144,,,,,,,,,,Calibrating Gyro
27724,0,518,-1047,-37,,,,,,,,,,Calibrating Gyro
27778,0,462,-1336,-318,,,,,,,,,,Calibrating Gyro
27832,0,396,-924,246,,,,,,,,,,Calibrating Gyro
27884,0,326,-1029,-144,,,,,,,,,,Calibrating Gyro
27938,0,540,-995,-98,,,,,,,,,,Calibrating Gyro
27991,0,312,-1076,-360,,,,,,,,,,Calibrating Gyro
28045,0,429,-951,-233,,,,,,,,,,Calibrating Gyro
28098,0,401,-787,-158,,,,,,,,,,Calibrating Gyro
28151,0,337,-1048,-253,,,,,,,,,,Calibrating Gyro
28206,0,494,-971,-186,,,,,,,,,,Calibrating Gyro
28258,0,485,-1050,-230,,,,,,,,,,Calibrating Gyro
28312,0,376,-826,-272,,,,,,,,,,Calibrating Gyro
28365,0,357,-1047,29,,,,,,,,,,Calibrating Gyro
28418,0,449,-956,-161,,,,,,,,,,Calibrating Gyro
28471,0,455,-1219,-310,,,,,,,,,,Calibrating Gyro
28525,0,314,-901,-189,,,,,,,,,,Calibrating Gyro
28578,0,516,-1049,-17,,,,,,,,,,Calibrating Gyro
28632,0,442,-1053,-151,,,,,,,,,,Calibrating Gyro
28686,0,457,-1145,-423,,,,,,,,,,Calibrating Gyro
29740,1,557,-990,-186,404.68,-536.95,-203.86,0,0,0,152.32,-453.05,17.86,
29763,1,414,-886,-45,261.68,-432.95,-62.86,0,0,0,152.32,-453.05,17.86,
29851,1,473,-1322,-300,320.68,-868.95,-317.86,0,0,0,152.32,-453.05,17.86,
29942,1,398,-572,-26,245.68,-118.95,-43.86,0,0,0,152.32,-453.05,17.86,
30029,1,467,-915,22,314.68,-461.95,4.14,0,0,0,152.32,-453.05,17.86,
30114,1,407,-1113,-519,254.68,-659.95,-536.86,0,0,0,152.32,-453.05,17.86,
30205,1,344,-1109,-347,191.68,-655.95,-364.86,0,0,0,152.32,-453.05,17.86,
30297,1,364,-745,62,211.68,-291.95,44.14,0,0,0,152.32,-453.05,17.86,
30383,1,546,-1326,-418,393.68,-872.95,-435.86,0,0,0,152.32,-453.05,17.86,
30474,1,425,-999,-162,272.68,-545.95,-179.86,0,0,0,152.32,-453.05,17.86,
30564,2,470,-922,-151,317.68,-468.95,-168.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
30660,2,525,-992,-148,372.68,-538.95,-165.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
30756,2,434,-1095,-247,281.68,-641.95,-264.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
30855,2,558,-1269,-215,405.68,-815.95,-232.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
30952,2,490,-1213,-263,337.68,-759.95,-280.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31049,2,418,-943,-26,265.68,-489.95,-43.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31144,2,483,-697,-126,330.68,-243.95,-143.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31241,2,331,-853,13,178.68,-399.95,-4.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31333,2,387,-944,-7,234.68,-490.95,-24.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31426,2,433,-1120,-215,280.68,-666.95,-232.86,-152.32,53.05,-17.86,152.32,-453.05,17.86,
31524,3,510,-1120,-454,357.68,-666.95,-471.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
31623,3,322,-1051,-247,169.68,-597.95,-264.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
31721,3,359,-1182,-218,206.68,-728.95,-235.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
31820,3,355,-984,7,202.68,-530.95,-10.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
31913,3,347,-1037,-323,194.68,-583.95,-340.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32012,3,548,-1175,-334,395.68,-721.95,-351.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32111,3,436,-1070,-156,283.68,-616.95,-173.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32209,3,440,-972,-319,287.68,-518.95,-336.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32307,3,495,-1093,-12,342.68,-639.95,-29.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32404,3,371,-861,-107,218.68,-407.95,-124.86,-304.64,106.1,-35.73,152.32,-453.05,17.86,
32501,4,348,-725,-227,195.68,-271.95,-244.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
32601,4,513,-1045,-555,360.68,-591.95,-572.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
32700,4,404,-1030,-306,251.68,-576.95,-323.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
32799,4,620,-1363,-376,467.68,-909.95,-393.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
32900,4,398,-897,-173,245.68,-443.95,-190.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
32998,4,440,-1020,-472,287.68,-566.95,-489.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
33098,4,430,-973,-324,277.68,-519.95,-341.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
33197,4,408,-843,-367,255.68,-389.95,-384.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
33296,4,442,-1046,-53,289.68,-592.95,-70.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
33393,4,595,-1182,-223,442.68,-728.95,-240.86,-456.96,-140.84,-53.59,152.32,-453.05,17.86,
33494,5,411,-1159,-419,258.68,-705.95,-436.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
33593,5,429,-946,69,276.68,-492.95,51.14,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
33687,5,393,-1022,-481,240.68,-568.95,-498.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
33787,5,385,-923,101,232.68,-469.95,83.14,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
33883,5,329,-1037,-221,176.68,-583.95,-238.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
33982,5,543,-1038,-233,390.68,-584.95,-250.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
34082,5,459,-1045,-239,306.68,-591.95,-256.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
34182,5,396,-854,38,243.68,-400.95,20.14,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
34277,5,592,-1105,105,439.68,-651.95,87.14,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
34373,5,511,-1514,-151,358.68,-1060.95,-168.86,-609.28,-287.79,-71.46,152.32,-453.05,17.86,
34475,6,512,-1083,-70,359.68,-629.95,-87.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
34572,6,295,-1033,188,142.68,-579.95,170.14,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
34669,6,376,-819,-200,223.68,-365.95,-217.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
34768,6,457,-846,-135,304.68,-392.95,-152.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
34867,6,283,-846,26,130.68,-392.95,8.14,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
34960,6,404,-974,-321,251.68,-520.95,-338.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
35059,6,498,-1208,-164,345.68,-754.95,-181.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
35159,6,459,-1002,-163,306.68,-548.95,-180.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
35258,6,383,-853,203,230.68,-399.95,185.14,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
35355,6,184,-389,12,31.68,64.05,-5.86,-761.6,-534.74,-89.32,152.32,-453.05,17.86,
35446,7,214,-656,58,61.68,-202.95,40.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
35540,7,398,-943,232,245.68,-489.95,214.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
35638,7,256,-874,181,103.68,-420.95,163.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
35736,7,427,-984,-21,274.68,-530.95,-38.86,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
35833,7,464,-1012,-159,311.68,-558.95,-176.86,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
35935,7,273,-877,139,120.68,-423.95,121.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
36032,7,268,-739,5,115.68,-285.95,-12.86,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
36127,7,333,-987,-263,180.68,-533.95,-280.86,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
36228,7,513,-809,226,360.68,-355.95,208.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
36325,7,330,-886,33,177.68,-432.95,15.14,-913.92,-481.69,-107.18,152.32,-453.05,17.86,
36421,8,328,-991,-318,175.68,-537.95,-335.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
36521,8,340,-971,-24,187.68,-517.95,-41.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
36620,8,480,-959,261,327.68,-505.95,243.14,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
36719,8,340,-784,176,187.68,-330.95,158.14,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
36817,8,381,-985,-206,228.68,-531.95,-223.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
36919,8,339,-1339,-82,186.68,-885.95,-99.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
37018,8,448,-899,65,295.68,-445.95,47.14,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
37114,8,422,-1241,-364,269.68,-787.95,-381.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
37217,8,133,-835,115,-19.32,-381.95,97.14,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
37314,8,304,-888,-91,151.68,-434.95,-108.86,-1066.24,-128.64,-125.05,152.32,-453.05,17.86,
37414,9,232,-801,117,79.68,-347.95,99.14,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37510,9,280,-977,154,127.68,-523.95,136.14,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37607,9,346,-965,28,193.68,-511.95,10.14,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37703,9,346,-1038,-135,193.68,-584.95,-152.86,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37804,9,410,-927,-43,257.68,-473.95,-60.86,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37902,9,445,-682,315,292.68,-228.95,297.14,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
37999,9,368,-741,-104,215.68,-287.95,-121.86,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
38098,9,330,-928,-24,177.68,-474.95,-41.86,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
38197,9,214,-810,219,61.68,-356.95,201.14,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
38293,9,334,-722,-67,181.68,-268.95,-84.86,-1218.56,124.42,-142.91,152.32,-453.05,17.86,
38391,10,412,-1020,-20,259.68,-566.95,-37.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38491,10,480,-862,-51,327.68,-408.95,-68.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38589,10,424,-1044,-484,271.68,-590.95,-501.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38691,10,434,-1063,-125,281.68,-609.95,-142.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38794,10,332,-809,239,179.68,-355.95,221.14,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38892,10,416,-1077,-122,263.68,-623.95,-139.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
38994,10,387,-919,-184,234.68,-465.95,-201.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
39095,10,213,-658,61,60.68,-204.95,43.14,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
39190,10,482,-940,-39,329.68,-486.95,-56.86,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
39289,10,345,-847,89,192.68,-393.95,71.14,-1370.88,477.47,-160.78,152.32,-453.05,17.86,
39386,11,583,-1277,-191,430.68,-823.95,-208.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39488,11,332,-761,0,179.68,-307.95,-17.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39584,11,359,-919,209,206.68,-465.95,191.14,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39683,11,336,-828,-210,183.68,-374.95,-227.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39784,11,381,-1093,-411,228.68,-639.95,-428.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39886,11,403,-864,-63,250.68,-410.95,-80.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
39985,11,295,-774,-92,142.68,-320.95,-109.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
40084,11,315,-884,-115,162.68,-430.95,-132.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
40185,11,220,-840,217,67.68,-386.95,199.14,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
40283,11,416,-1133,-452,263.68,-679.95,-469.86,-1523.2,530.52,-178.64,152.32,-453.05,17.86,
40385,12,400,-994,-107,247.68,-540.95,-124.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40485,12,251,-784,69,98.68,-330.95,51.14,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40582,12,395,-785,120,242.68,-331.95,102.14,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40680,12,348,-1180,-130,195.68,-726.95,-147.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40782,12,636,-1238,-196,483.68,-784.95,-213.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40884,12,427,-978,-346,274.68,-524.95,-363.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
40985,12,634,-1250,-264,481.68,-796.95,-281.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
41086,12,478,-1124,-198,325.68,-670.95,-215.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
41189,12,379,-956,-99,226.68,-502.95,-116.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
41289,12,525,-1288,-582,372.68,-834.95,-599.86,-1675.52,683.57,-196.5,152.32,-453.05,17.86,
41391,13,477,-1001,124,324.68,-547.95,106.14,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41491,13,366,-971,-321,213.68,-517.95,-338.86,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41591,13,414,-1063,-480,261.68,-609.95,-497.86,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41694,13,506,-943,183,353.68,-489.95,165.14,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41792,13,318,-798,147,165.68,-344.95,129.14,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41891,13,338,-994,-320,185.68,-540.95,-337.86,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
41992,13,466,-1146,-202,313.68,-692.95,-219.86,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
42094,13,584,-995,192,431.68,-541.95,174.14,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
42192,13,314,-645,-3,161.68,-191.95,-20.86,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
42291,13,354,-915,191,201.68,-461.95,173.14,-1827.84,636.62,-214.37,152.32,-453.05,17.86,
42389,14,396,-564,123,243.68,-110.95,105.14,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42487,14,338,-929,138,185.68,-475.95,120.14,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42587,14,509,-1146,-85,356.68,-692.95,-102.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42687,14,472,-1356,-293,319.68,-902.95,-310.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42789,14,375,-856,-80,222.68,-402.95,-97.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42888,14,143,-797,142,-9.32,-343.95,124.14,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
42986,14,499,-988,-110,346.68,-534.95,-127.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
43086,14,427,-963,-255,274.68,-509.95,-272.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
43188,14,426,-785,-178,273.68,-331.95,-195.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
43288,14,367,-1028,-26,214.68,-574.95,-43.86,-1980.16,789.68,-232.23,152.32,-453.05,17.86,
43388,15,442,-1207,-198,289.68,-753.95,-215.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43490,15,314,-835,-149,161.68,-381.95,-166.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43591,15,375,-813,12,222.68,-359.95,-5.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43687,15,409,-868,18,256.68,-414.95,0.14,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43784,15,429,-956,86,276.68,-502.95,68.14,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43880,15,432,-1185,-117,279.68,-731.95,-134.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
43981,15,317,-657,-56,164.68,-203.95,-73.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
44081,15,286,-849,-92,133.68,-395.95,-109.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
44180,15,555,-1108,-381,402.68,-654.95,-398.86,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
44282,15,384,-559,170,231.68,-105.95,152.14,-2132.48,942.73,-250.1,152.32,-453.05,17.86,
44382,16,393,-1061,-308,240.68,-607.95,-325.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44484,16,291,-1131,-248,138.68,-677.95,-265.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44588,16,326,-739,-102,173.68,-285.95,-119.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44689,16,440,-1040,-132,287.68,-586.95,-149.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44792,16,324,-838,-73,171.68,-384.95,-90.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44892,16,356,-779,-184,203.68,-325.95,-201.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
44994,16,306,-646,-97,153.68,-192.95,-114.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
45095,16,355,-892,-96,202.68,-438.95,-113.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
45196,16,540,-1014,-417,387.68,-560.95,-434.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
45299,16,329,-938,-10,176.68,-484.95,-27.86,-2284.8,1095.78,-267.96,152.32,-453.05,17.86,
45400,17,309,-839,32,156.68,-385.95,14.14,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
45497,17,453,-905,-243,300.68,-451.95,-260.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
45598,17,647,-1300,-384,494.68,-846.95,-401.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
45702,17,557,-1131,-477,404.68,-677.95,-494.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
45805,17,340,-983,-160,187.68,-529.95,-177.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
45906,17,722,-1103,-204,569.68,-649.95,-221.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
46010,17,171,-846,30,18.68,-392.95,12.14,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
46106,17,425,-894,20,272.68,-440.95,2.14,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
46202,17,484,-1099,-337,331.68,-645.95,-354.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
46306,17,754,-1107,-342,601.68,-653.95,-359.86,-2437.12,1148.83,-285.82,152.32,-453.05,17.86,
46409,18,434,-1102,-225,281.68,-648.95,-242.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
46512,18,410,-1217,-605,257.68,-763.95,-622.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
46615,18,307,-789,98,154.68,-335.95,80.14,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
46712,18,387,-957,-21,234.68,-503.95,-38.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
46813,18,248,-812,-142,95.68,-358.95,-159.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
46913,18,465,-1033,-246,312.68,-579.95,-263.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
47016,18,181,-812,16,28.68,-358.95,-1.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
47113,18,368,-852,237,215.68,-398.95,219.14,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
47213,18,363,-876,-131,210.68,-422.95,-148.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
47314,18,441,-1063,-233,288.68,-609.95,-250.86,-2589.44,1101.88,-303.69,152.32,-453.05,17.86,
47418,19,291,-879,-192,138.68,-425.95,-209.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
47520,19,378,-949,-65,225.68,-495.95,-82.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
47620,19,387,-674,106,234.68,-220.95,88.14,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
47719,19,396,-872,5,243.68,-418.95,-12.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
47816,19,314,-522,340,161.68,-68.95,322.14,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
47915,19,262,-943,-49,109.68,-489.95,-66.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
48015,19,406,-1053,-318,253.68,-599.95,-335.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
48118,19,430,-1305,-452,277.68,-851.95,-469.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
48221,19,562,-1049,-398,409.68,-595.95,-415.86,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
48324,19,450,-820,112,297.68,-366.95,94.14,-2741.76,1154.94,-321.55,152.32,-453.05,17.86,
48423,20,299,-892,445,146.68,-438.95,427.14,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
48523,20,438,-1089,-455,285.68,-635.95,-472.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
48625,20,451,-814,-366,298.68,-360.95,-383.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
48728,20,301,-818,-90,148.68,-364.95,-107.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
48829,20,536,-1261,-255,383.68,-807.95,-272.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
48931,20,485,-987,-375,332.68,-533.95,-392.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
49034,20,467,-1184,-189,314.68,-730.95,-206.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
49136,20,524,-1003,-212,371.68,-549.95,-229.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
49240,20,455,-761,-78,302.68,-307.95,-95.86,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
49340,20,270,-798,137,117.68,-344.95,119.14,-2894.08,1307.99,-339.42,152.32,-453.05,17.86,
49439,21,217,-611,-115,64.68,-157.95,-132.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
49541,21,442,-1235,-546,289.68,-781.95,-563.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
49643,21,628,-917,-110,475.68,-463.95,-127.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
49745,21,618,-1178,-496,465.68,-724.95,-513.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
49849,21,288,-966,-395,135.68,-512.95,-412.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
49950,21,364,-993,-174,211.68,-539.95,-191.86,-3046.4,1361.04,-357.28,152.32,-453.05,17.86,
