time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
183909,151,440,-915,-75,18.4,107.99,98.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184011,151,387,-941,-173,-34.6,81.99,0.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184115,151,294,-845,57,-127.6,177.99,230.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184220,151,459,-924,-70,37.4,98.99,103.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184324,151,373,-987,-133,-48.6,35.99,40.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184427,151,377,-582,-94,-44.6,440.99,79.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184531,151,504,-859,3,82.4,163.99,176.4,-3040.7,10638.9,8682.9,421.6,-1022.99,-173.4,
184664,152,370,-680,49,-51.6,342.99,222.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
184737,152,475,-1118,-196,53.4,-95.01,-22.6,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
184844,152,337,-1104,-441,-84.6,-81.01,-267.6,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
184952,152,326,-841,-23,-95.6,181.99,150.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185058,152,296,-1194,-213,-125.6,-171.01,-39.6,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185167,152,181,-967,47,-240.6,55.99,220.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185272,152,97,-981,-89,-324.6,41.99,84.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185374,152,199,-968,-11,-222.6,54.99,162.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185480,152,819,-1129,-172,397.4,-106.01,1.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185586,152,553,-968,179,131.4,54.99,352.4,-3062.7,10767.59,8791.4,421.6,-1022.99,-173.4,
185720,153,479,-887,142,57.4,135.99,315.4,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
185794,153,222,-1001,-33,-199.6,21.99,140.4,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
185901,153,537,-990,-257,115.4,32.99,-83.6,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186006,153,467,-1064,-304,45.4,-41.01,-130.6,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186114,153,300,-1296,-221,-121.6,-273.01,-47.6,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186223,153,348,-995,95,-73.6,27.99,268.4,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186327,153,509,-1064,-101,87.4,-41.01,72.4,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186431,153,380,-933,-275,-41.6,89.99,-101.6,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186537,153,414,-720,-496,-7.6,302.99,-322.6,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186644,153,505,-1001,-156,83.4,21.99,17.4,-3119,10795.59,8877.79,421.6,-1022.99,-173.4,
186778,154,526,-1156,-4,104.4,-133.01,169.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
186855,154,631,-923,-574,209.4,99.99,-400.6,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
186960,154,432,-1044,-222,10.4,-21.01,-48.6,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187067,154,427,-766,-98,5.4,256.99,75.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187169,154,638,-755,56,216.4,267.99,229.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187274,154,508,-883,22,86.4,139.99,195.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187376,154,310,-1229,-180,-111.6,-206.01,-6.6,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187485,154,429,-905,17,7.4,117.99,190.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187587,154,430,-905,1,8.4,117.99,174.4,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187687,154,-25,-377,-745,-446.6,645.99,-571.6,-3124.5,10823.48,8890.59,421.6,-1022.99,-173.4,
187827,155,-578,-1686,-1123,-999.6,-663.01,-949.6,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
187909,155,941,-962,100,519.4,60.99,273.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188013,155,1106,-676,18,684.4,346.99,191.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188119,155,1019,-192,226,597.4,830.99,399.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188225,155,998,-1025,161,576.4,-2.01,334.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188331,155,-18,-1654,-23,-439.6,-631.01,150.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188439,155,133,-1798,-469,-288.6,-775.01,-295.6,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188550,155,217,-1027,-42,-204.6,-4.01,131.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188655,155,363,-977,-165,-58.6,45.99,8.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188759,155,696,-1000,-125,274.4,22.99,48.4,-3115.51,10952.17,8891.29,421.6,-1022.99,-173.4,
188895,156,664,-1183,417,242.4,-160.01,590.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
188972,156,214,-993,-52,-207.6,29.99,121.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189077,156,29,-997,-555,-392.6,25.99,-381.6,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189182,156,195,-1111,-314,-226.6,-88.01,-140.6,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189292,156,388,-718,154,-33.6,304.99,327.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189398,156,530,-802,455,108.4,220.99,628.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189503,156,971,-1469,513,549.4,-446.01,686.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189611,156,914,-1354,413,492.4,-331.01,586.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189718,156,718,-1271,-72,296.4,-248.01,101.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189826,156,268,-1401,-151,-153.6,-378.01,22.4,-3049.41,10875.47,8920.48,421.6,-1022.99,-173.4,
189964,157,480,-1106,-43,58.4,-83.01,130.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190039,157,305,-1130,218,-116.6,-107.01,391.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190147,157,415,-795,-290,-6.6,227.99,-116.6,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190254,157,529,-1192,141,107.4,-169.01,314.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190361,157,450,-1099,-349,28.4,-76.01,-175.6,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190469,157,332,-1143,48,-89.6,-120.01,221.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190575,157,271,-761,-45,-150.6,261.99,128.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190682,157,-2,-1093,89,-423.6,-70.01,262.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190786,157,212,-588,-239,-209.6,434.99,-65.6,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
190894,157,431,-815,-109,9.4,207.99,64.4,-2981.91,10768.56,9174.68,421.6,-1022.99,-173.4,
191028,158,99,-847,-251,-322.6,175.99,-77.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191104,158,1083,-1124,-181,661.4,-101.01,-7.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191212,158,822,-661,477,400.4,361.99,650.4,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191318,158,284,-802,-474,-137.6,220.99,-300.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191426,158,-241,-1022,-634,-662.6,0.99,-460.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191534,158,-251,-926,-412,-672.6,96.99,-238.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191642,158,265,-1006,31,-156.6,16.99,204.4,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191748,158,876,-1299,245,454.4,-276.01,418.4,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191855,158,1150,-1034,-193,728.4,-11.01,-19.6,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
191964,158,741,-756,-163,319.4,266.99,10.4,-3061.21,10819.36,9290.17,421.6,-1022.99,-173.4,
192100,159,1099,-887,251,677.4,135.99,424.4,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192176,159,-597,-650,-729,-1018.6,372.99,-555.6,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192286,159,-38,-812,-739,-459.6,210.99,-565.6,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192395,159,227,-1262,-439,-194.6,-239.01,-265.6,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192505,159,548,-1029,-263,126.4,-6.01,-89.6,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192612,159,809,-1011,181,387.4,11.99,354.4,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192716,159,784,-960,157,362.4,62.99,330.4,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192821,159,507,-473,43,85.4,549.99,216.4,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
192924,159,283,-836,-32,-138.6,186.99,141.4,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
193031,159,215,-1150,-299,-206.6,-127.01,-125.6,-3000.01,10894.65,9308.07,421.6,-1022.99,-173.4,
193171,160,92,-627,-377,-329.6,395.99,-203.6,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193249,160,558,-1140,43,136.4,-117.01,216.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193354,160,644,-1068,23,222.4,-45.01,196.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193460,160,638,-1113,-105,216.4,-90.01,68.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193566,160,547,-1216,46,125.4,-193.01,219.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193673,160,745,-650,-97,323.4,372.99,76.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193777,160,267,-754,-2,-154.6,268.99,171.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193882,160,316,-767,-260,-105.6,255.99,-86.6,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
193989,160,336,-742,-206,-85.6,280.99,-32.6,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
194096,160,304,-1221,-72,-117.6,-198.01,101.4,-3037.92,11010.64,9294.57,421.6,-1022.99,-173.4,
194235,161,430,-906,-221,8.4,116.99,-47.6,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194309,161,232,-1312,-217,-189.6,-289.01,-43.6,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194418,161,317,-840,-27,-104.6,182.99,146.4,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194525,161,612,-915,-36,190.4,107.99,137.4,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194629,161,689,-944,-286,267.4,78.99,-112.6,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194736,161,582,-955,-235,160.4,67.99,-61.6,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194841,161,202,-790,-61,-219.6,232.99,112.4,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
194948,161,177,-588,-47,-244.6,434.99,126.4,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
195054,161,481,-749,409,59.4,273.99,582.4,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
195158,161,338,-1134,-252,-83.6,-111.01,-78.6,-3014.82,11103.84,9367.26,421.6,-1022.99,-173.4,
195297,162,481,-1140,-97,59.4,-117.01,76.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195372,162,426,-1125,-377,4.4,-102.01,-203.6,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195479,162,463,-1220,-286,41.4,-197.01,-112.6,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195588,162,363,-799,-157,-58.6,223.99,16.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195693,162,376,-1170,-134,-45.6,-147.01,39.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195801,162,457,-1029,-351,35.4,-6.01,-177.6,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
195907,162,323,-716,217,-98.6,306.99,390.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
196012,162,373,-704,-60,-48.6,318.99,113.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
196117,162,638,-1181,-184,216.4,-158.01,-10.6,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
196226,162,350,-931,-87,-71.6,91.99,86.4,-3030.42,11213.53,9443.36,421.6,-1022.99,-173.4,
196359,163,209,-913,-126,-212.6,109.99,47.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196435,163,449,-1014,-52,27.4,8.99,121.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196538,163,466,-882,191,44.4,140.99,364.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196642,163,223,-1147,-603,-198.6,-124.01,-429.6,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196753,163,347,-1185,414,-74.6,-162.01,587.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196860,163,467,-616,-41,45.4,406.99,132.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
196965,163,47,-825,-130,-374.6,197.99,43.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
197069,163,391,-1121,-366,-30.6,-98.01,-192.6,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
197178,163,514,-1151,426,92.4,-128.01,599.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
197284,163,716,-1111,-133,294.4,-88.01,40.4,-3027.02,11235.03,9465.15,421.6,-1022.99,-173.4,
197422,164,510,-621,-242,88.4,401.99,-68.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
197496,164,372,-885,246,-49.6,137.99,419.4,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
197602,164,116,-947,-430,-305.6,75.99,-256.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
197708,164,296,-814,-110,-125.6,208.99,63.4,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
197815,164,516,-1001,-389,94.4,21.99,-215.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
197921,164,563,-1064,-495,141.4,-41.01,-321.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
198030,164,553,-950,15,131.4,72.99,188.4,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
198133,164,380,-1011,-203,-41.6,11.99,-29.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
198240,164,493,-844,-23,71.4,178.99,150.4,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
198343,164,460,-994,-249,38.4,28.99,-75.6,-3065.72,11261.52,9596.55,421.6,-1022.99,-173.4,
198478,165,435,-963,-62,13.4,59.99,111.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
198551,165,270,-718,-190,-151.6,304.99,-16.6,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
198659,165,372,-667,169,-49.6,355.99,342.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
198763,165,504,-881,85,82.4,141.99,258.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
198866,165,471,-912,14,49.4,110.99,187.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
198970,165,522,-1007,-30,100.4,15.99,143.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
199074,165,341,-967,-2,-80.6,55.99,171.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
199178,165,263,-883,-162,-158.6,139.99,11.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
199284,165,383,-844,-132,-38.6,178.99,41.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
199390,165,365,-1007,-8,-56.6,15.99,165.4,-3061.42,11371.42,9581.95,421.6,-1022.99,-173.4,
199524,166,486,-1012,-63,64.4,10.99,110.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
199598,166,115,-751,23,-306.6,271.99,196.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
199703,166,480,-964,-118,58.4,58.99,55.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
199806,166,401,-815,79,-20.6,207.99,252.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
199910,166,291,-914,-74,-130.6,108.99,99.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200015,166,380,-863,-26,-41.6,159.99,147.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200121,166,345,-1202,-582,-76.6,-179.01,-408.6,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200230,166,13,-978,-203,-408.6,44.99,-29.6,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200336,166,404,-1204,-472,-17.6,-181.01,-298.6,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200445,166,715,-983,-45,293.4,39.99,128.4,-3090.43,11509.51,9723.54,421.6,-1022.99,-173.4,
200580,167,442,-923,131,20.4,99.99,304.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
200652,167,500,-1063,-38,78.4,-40.01,135.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
200758,167,362,-1096,-170,-59.6,-73.01,3.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
200863,167,332,-1060,-341,-89.6,-37.01,-167.6,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
200972,167,341,-960,-90,-80.6,62.99,83.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201074,167,376,-1060,-254,-45.6,-37.01,-80.6,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201182,167,690,-946,435,268.4,76.99,608.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201286,167,284,-774,-96,-137.6,248.99,77.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201392,167,437,-1014,-201,15.4,8.99,-27.6,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201495,167,340,-1022,227,-81.6,0.99,400.4,-3149.03,11563.9,9748.84,421.6,-1022.99,-173.4,
201630,168,371,-924,-118,-50.6,98.99,55.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
201704,168,129,-1198,-173,-292.6,-175.01,0.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
201811,168,815,-973,105,393.4,49.99,278.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
201915,168,684,-1014,41,262.4,8.99,214.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202018,168,441,-990,-78,19.4,32.99,95.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202121,168,28,-880,-418,-393.6,142.99,-244.6,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202228,168,-82,-937,-269,-503.6,85.99,-95.6,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202334,168,-151,-804,-287,-572.6,218.99,-113.6,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202443,168,516,-957,232,94.4,65.99,405.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202547,168,786,-862,395,364.4,160.99,568.4,-3160.23,11595.1,9882.54,421.6,-1022.99,-173.4,
202683,169,595,-1019,-109,173.4,3.99,64.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
202757,169,642,-1029,-695,220.4,-6.01,-521.6,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
202863,169,472,-1115,-115,50.4,-92.01,58.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
202969,169,251,-903,7,-170.6,119.99,180.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203073,169,396,-1018,137,-25.6,4.99,310.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203177,169,382,-1312,-278,-39.6,-289.01,-104.6,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203287,169,755,-989,-40,333.4,33.99,133.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203390,169,734,-825,148,312.4,197.99,321.4,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203496,169,366,-814,-198,-55.6,208.99,-24.6,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203602,169,-46,-712,-243,-467.6,310.99,-69.6,-3228.13,11664.19,9998.93,421.6,-1022.99,-173.4,
203741,170,430,-1053,-204,8.4,-30.01,-30.6,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
203816,170,179,-907,-101,-242.6,115.99,72.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
203924,170,424,-993,-47,2.4,29.99,126.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204026,170,887,-1001,125,465.4,21.99,298.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204133,170,699,-494,49,277.4,528.99,222.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204238,170,28,-1014,-84,-393.6,8.99,89.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204343,170,197,-868,-381,-224.6,154.99,-207.6,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204452,170,-240,-1092,-276,-661.6,-69.01,-102.6,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204564,170,525,-1062,289,103.4,-39.01,462.4,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204672,170,333,-1398,-252,-88.6,-375.01,-78.6,-3195.03,11713.59,10033.73,421.6,-1022.99,-173.4,
204811,171,61,-1356,-219,-360.6,-333.01,-45.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
204891,171,479,-520,-145,57.4,502.99,28.4,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
204996,171,779,-779,-448,357.4,243.99,-274.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205105,171,1002,-206,318,580.4,816.99,491.4,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205211,171,57,-203,-414,-364.6,819.99,-240.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205320,171,-13,-555,-692,-434.6,467.99,-518.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205429,171,382,-724,-280,-39.6,298.99,-106.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205538,171,479,-1079,-501,57.4,-56.01,-327.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205646,171,708,-919,-274,286.4,103.99,-100.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205755,171,802,-1410,-268,380.4,-387.01,-94.6,-3270.44,11748.38,10118.92,421.6,-1022.99,-173.4,
205895,172,490,-814,61,68.4,208.99,234.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
205969,172,282,-1481,72,-139.6,-458.01,245.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206077,172,87,-1068,-678,-334.6,-45.01,-504.6,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206187,172,14,-889,-87,-407.6,133.99,86.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206292,172,196,-1353,-310,-225.6,-330.01,-136.6,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206404,172,10,-1099,-359,-411.6,-76.01,-185.6,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206514,172,540,-982,-192,118.4,40.99,-18.6,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206620,172,626,-930,-102,204.4,92.99,71.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206726,172,544,-1180,-169,122.4,-157.01,4.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206832,172,327,-898,-90,-94.6,124.99,83.4,-3218.44,11996.27,10000.02,421.6,-1022.99,-173.4,
206968,173,478,-853,-231,56.4,169.99,-57.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207043,173,482,-1433,275,60.4,-410.01,448.4,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207150,173,175,-1430,-714,-246.6,-407.01,-540.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207260,173,457,-550,-93,35.4,472.99,80.4,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207364,173,80,-1923,-245,-341.6,-900.01,-71.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207472,173,109,-703,-467,-312.6,319.99,-293.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207580,173,61,-1238,-425,-360.6,-215.01,-251.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207689,173,230,-880,-214,-191.6,142.99,-40.6,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207797,173,66,-740,27,-355.6,282.99,200.4,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
207901,173,735,-1392,128,313.4,-369.01,301.4,-3328.44,11949.87,9988.02,421.6,-1022.99,-173.4,
208039,174,623,-887,-206,201.4,135.99,-32.6,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208115,174,734,-1280,197,312.4,-257.01,370.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208223,174,468,-1580,-124,46.4,-557.01,49.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208329,174,281,-1799,39,-140.6,-776.01,212.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208436,174,465,-1509,241,43.4,-486.01,414.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208542,174,244,-1864,-296,-177.6,-841.01,-122.6,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208653,174,348,-1148,243,-73.6,-125.01,416.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208760,174,202,-1348,-24,-219.6,-325.01,149.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208869,174,389,-1030,223,-32.6,-7.01,396.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
208974,174,475,-1021,-173,53.4,1.99,0.4,-3462.74,11858.66,9965.51,421.6,-1022.99,-173.4,
209106,175,243,-601,-188,-178.6,421.99,-14.6,-3461.44,11535.05,10150.91,421.6,-1022.99,-173.4,
